"id","text","date","truthRating","ratingName","author","headline","named_entities_claim","named_entities_article","keywords","source","sourceURL","link","language"
"http://data.gesis.org/claimskg/claim_review/610d09ee-d9b8-5f6b-9f5c-ae1883831831","The Clinton Foundation 'took steps that went above and beyond all legal requirements and, indeed, all standard requirements followed by every other charitable organization.'",2016-08-24,2,"MIXTURE","Hillary Clinton","Did the Clinton Foundation go 'above and beyond' in transparency?","Anderson Cooper,Anthony Clark,Barack Obama,Bill Clinton,Bill and Melinda Gates Foundation,Bush family,CNN,Carter Center,Center for Global Development,Center for Strategic and International Studies,Charity Navigator,Clinton Foundation,Clinton Global Initiative,Council on Foundations,Demand Progress,Donald J. Trump Foundation,Donald Trump,Foundation for Excellence in Education,George W. Bush,Heinz Endowments,Hillary Clinton,Inside Philanthropy,Jeb Bush,Jimmy Carter,John Kerry,John McCain,Kathleen Clark,Marc Rich,Obama administration,Oxfam,Public Citizen,Sunlight Foundation,Teresa Heinz,Washington Post,Washington University in St. Louis,Wikimedia Foundation,World Resources Institute,World Wrestling Entertainment,https,point of, you,private foundation,so you,think tank,word 'foundation","Clinton Foundation","Ethics,Transparency","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2016/aug/31/hillary-clinton/did-clinton-foundation-go-above-and-beyond-transpa/","English"
"http://data.gesis.org/claimskg/claim_review/84804e02-2146-5510-80c5-01ab286145c8","Says potential GOP U.S. Senate candidate Tommy Thompson supported 'Obamacare'",2011-08-23,2,"MIXTURE","Club for Growth","Club for Growth says potential Republican U.S. Senate candidate Tommy Thompson supported “Obamacare”","Affordable Care Act,Barack Obama,CNBC,Club for Growth,Democrat,Dick Gephardt,Fox News,George W. Bush,Herb Kohl,House majority leader,Huffington Post,Kathleen Sebelius,Labor Day,Let's work together,Milwaukee Journal Sentinel,Missouri,Obamacare,Patient Protection and Affordable Care Act,Republican,Tommy Thompson,U.S. Senate,Washington, D.C,What I’m,White House,argues,bill, Thompson,conservative,health care reform,health care reform bill,health care reform law,ll test,primary election,social safety net","Obamacare,Tommy Thompson,U.S. Senate","Bipartisanship,Health Care,Public Health","politifact","http://www.politifact.com","http://www.politifact.com/wisconsin/statements/2011/aug/31/club-growth/club-for-growth-says-potential-Republican-US-Senat/","English"
"http://data.gesis.org/claimskg/claim_review/0f57cec5-7b3a-5809-8158-03a689a9246f","Message advocates a one-month boycott of Chinese-made goods.","Unknown",2,"MIXTURE","Unknown","Check the Can","","","ASP Article","snopes","http://www.snopes.com","https://www.snopes.com/fact-check/check-the-can/","English"
"http://data.gesis.org/claimskg/claim_review/23dff6a1-84bb-5fbd-88d2-274d4e2ec4c2","The two men dressed in blue uniforms stationed inside the doors of the national assembly “must leave the house. They don’t belong here.”","Unknown",1,"FALSE","Unknown","Ceremonial guards & criminal records: Checking EFF claims about SA parly | Africa Check","2015 State of the Nation address,2016 State of the Nation address,Africa Check,Economic Freedom Fighters,Electoral Commission of South Africa,Jacob Zuma,Mbuyiseni Ndlozi,Ndlozi,Nigeria,Senegal,South Africa,South African air force,South African army,State of the Nation addresses,aides-de-camp,aiguillette,alternative facts,head of state","","government, Jacob Zuma, SONA","africacheck","https://africacheck.org","https://africacheck.org/reports/eff-correct-military-officers-sa-parliaments-door-dont-belong/","English"
"http://data.gesis.org/claimskg/claim_review/98e942ca-dbae-5bb8-9c4f-c2c396b786be","Prince Harry and Meghan Markle’s home renovations cost £2.4 million in taxpayer funds.","Unknown",-1,"OTHER","Unknown",,"","Meghan Markle,Meghan Markle’s,Prince Harry","Home,Economy","fullfact","http://fullfact.org/","https://fullfact.org/economy/frogmore-cottage/","English"
"http://data.gesis.org/claimskg/claim_review/bf6da642-f626-5f87-9264-f2a61b9b08bf","An 81-year-old man named Arthur Hickenlooper competed on the show 'American Ninja Warrior.'","Unknown",1,"FALSE","Unknown","Did 81-Year-Old Arthur Hickenlooper Compete on ‘American Ninja Warrior?’","American Ninja Warrior,Facebook,John Hickenlooper,Leverich,Matt Iseman,Steffensen,Thrillist,cat is out of the bag,viral video,weightlifter","American Ninja Warrior","american ninja warrior","snopes","http://www.snopes.com","https://www.snopes.com/fact-check/arthur-hickenlooper-81-american-ninjaj-warrior/","English"
"http://data.gesis.org/claimskg/claim_review/e802bf4c-c2c0-50ae-9a6b-0a7f2892004f","Urban Outfitters CEO Richard Hayne donated money to Rick Santorum and opposes gay marriage and abortion.","Unknown",2,"MIXTURE","Unknown","Richard Hayne","BHLDN,Clothes Make the Man,Forbes,I Support Same Sex Marriage,Philadelphia Weekly,Republican,Richard Hayne,Rick Santorum,Same Sex Marriage,Same-Sex Marriage,Twitter,United States of Love,Urban Outfitters,Washington Post,abortion,bisexual,gay marriage,lesbian,the Chairman,transgender,transvestism","Richard Hayne,Rick Santorum,Urban Outfitters","ASP Article","snopes","http://www.snopes.com","https://www.snopes.com/fact-check/richard-hayne/","English"
"http://data.gesis.org/claimskg/claim_review/8b083cf1-de99-5254-96b8-e403c2ad48d4","'97 percent of the work that Planned Parenthood does is about mammograms and preventative health.'",2015-07-26,2,"MIXTURE","Martin O'Malley","97% of Planned Parenthood's work is mammograms, preventive care, O'Malley says","Dave Weigel,Martin O’Malley,Planned Parenthood,STD,STD testing,Washington Post,abortion,anti-abortion,birth control,but not,contraception,contraception and cancer,mammogram,preventive care","Planned Parenthood","Abortion,Public Health","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2015/aug/03/martin-omalley/97-planned-parenthoods-work-mammograms-preventive-/","English"
"http://data.gesis.org/claimskg/claim_review/febda5a0-387c-5ba5-a19a-b593fd8f46a7","Obama Thanks Muslims for Their Contribution to U.S.A.","Unknown",3,"TRUE","Unknown","Obama Thanks Muslims for Their Contribution to U.S.A.-Truth!","Muslim,Ramadan,Rich Buhler,White House,here at home,jQuery","",,"truthorfiction","https://www.truthorfiction.com","https://www.truthorfiction.com/obama-thanks-muslims/","English"
"http://data.gesis.org/claimskg/claim_review/8766142a-ef47-5616-a636-1dd4f1205443","The national debt 'has gone up by $1,729,000,000 during the Isner v. Mahut match.'",2010-06-24,3,"TRUE","Vern Buchanan","Vern Buchanan estimates debt growth during marathon Wimbledon match","Congressional Budget Office,Isner v. Mahut,John Isner,Nicolas Mahut,Office of Management and Budget,Vern Buchanan,Wimbledon,grant Buchanan,s more,tennis","Isner v. Mahut","Federal Budget","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2010/jun/24/vern-buchanan/vern-buchanan-estimates-debt-growth-during-maratho/","English"
"http://data.gesis.org/claimskg/claim_review/d2bcd087-b53e-5e35-86d1-5852ccc3eef0","The proposed raises for the Norcross City Council would put it in line with other liked-sized communities.",2013-05-09,3,"TRUE","Norcross City Council","Do raises line up with other cities?","2010 U.S. census,Doraville,Gwinnett County,Kasim Reed,Loganville,PolitiFact,WXIA-TV,metro Atlanta","","City Budget,City Government","politifact","http://www.politifact.com","http://www.politifact.com/georgia/statements/2013/may/28/norcross-city-council/do-raises-line-other-cities/","English"
"http://data.gesis.org/claimskg/claim_review/14242c84-68a3-509f-b9b2-1663b3773c57","'We now actually import more oil than we did before 9/11.'",2010-06-06,2,"MIXTURE","John Kerry","Kerry says U.S. imports more oil now than before 9/11","ABC,Energy Information Administration,Gulf of Mexico,Jake Tapper,John Kerry,PolitiFact,crude oil","","Energy,This Week - ABC News,Trade","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2010/jun/07/john-kerry/kerry-says-us-imports-more-oil-now-911/","English"
"http://data.gesis.org/claimskg/claim_review/9dc6a7bb-28bc-521f-84de-fa03b0ab1baf","Seven days before John F. Kennedy was assassinated he said, 'There’s a plot in this country to enslave every man, woman and child. Before I leave this high and noble office, I intend to expose this plot.'",2019-03-30,1,"FALSE","Viral image","No, JFK didn’t say he would expose a slavery plot","AFL-CIO,Catholic Youth Organization,Columbia University,Facebook,John F. Kennedy,John F. Kennedy Presidential Library and Museum,New York City,PolitiFact,University of California, Santa Barbara,University of Virginia,my fellow Americans,phone pole,the internet","John F. Kennedy","Public Safety","politifact","http://www.politifact.com","http://www.politifact.com/facebook-fact-checks/statements/2019/apr/03/viral-image/no-jfk-didnt-say-he-would-expose-slavery-plot/","English"
"http://data.gesis.org/claimskg/claim_review/db482022-a2b1-595a-b207-bc4fee8e2a77","BBC's Carol Kirkwood used a curse word to describe the weather.","Unknown",1,"FALSE","Unknown","No Sanction for BBC’s Carol Kirkwood Over ‘Cold as F*ck’ Weather Forecast","BBC,Carol Kirkwood,North York Moors,brass monkeys,witch’s tit","BBC,Carol Kirkwood","carol kirkwood, news thump","snopes","http://www.snopes.com","https://www.snopes.com/fact-check/bbc-weather-reporter-cursed/","English"
"http://data.gesis.org/claimskg/claim_review/7e25c9b5-546f-5ff0-ada9-a62277351321","Milwaukee County taxpayers paid $370,000 to settle a lawsuit over a decision by Sheriff David A. Clarke Jr. to use 'untrained corrections officers' rather than deputies to patrol the lakefront.",2014-07-14,2,"MIXTURE","Chris Moews","Chris Moews says Clarke decision on lakefront patrols cost $370,000 after lawsuit","Chris Abele,David A. Clarke Jr,Milwaukee County,PolitiFact,WUWM,caseIt,gag order,park and ride,unfair labor practice","David A. Clarke Jr,Milwaukee County","Labor,Public Safety","politifact","http://www.politifact.com","http://www.politifact.com/wisconsin/statements/2014/jul/29/chris-moews/chris-moews-says-clarke-decision-lakefront-patrols/","English"
"http://data.gesis.org/claimskg/claim_review/f6efdbed-46d3-567e-94b8-552208a5b6b0","Le boeuf aux hormones, saumon transgénique ou poulet au chlore sont autorisés en France",2019-02-22,-1,"OTHER","https://factuel.afp.com/","Non, l'importation de boeuf aux hormones, saumon transgénique ou poulet au chlore n'est pas autorisée en France","Commission européenne,Emmanuel Macron,Fondation Nicolas Hulot,Foodwatch,Le b,Manche,McDonald's,Nicolas Hulot,ONGs,Organisation mondiale du commerce,Pour,Saint-Ebremond-de-Bonfossé,Uruguay,assurant,aussi,cet,cher,compromis,demandeur,fait,https,le sud-ouest,leurs,liste,manière,menacer,mise en place,permet,pour,répond,t.co,terroir,twitter,tête de","",,"factuel_afp_fr","https://factuel.afp.com/","https://factuel.afp.com/non-limportation-de-boeuf-aux-hormones-saumon-transgenique-ou-poulet-au-chlore-nest-pas-autorisee-en","English"
"http://data.gesis.org/claimskg/claim_review/515b83b8-d6f8-533a-93ce-84cd5fafedd3","The claim that 97 percent of scientists believe humans are causing climate change has been debunked by the 'head' of the United Nations Intergovernmental Panel on Climate Change. 'That number was pulled out of thin air.'",2015-08-28,1,"FALSE","Rick Santorum","Santorum: UN climate head debunked widely cited 97% climate change consensus figure","Global Warming Policy Foundation,HBO,IPCC,Intergovernmental Panel on Climate Change,Ismail El Gizouli,John Cook,Louisiana State University,Peter Doran,PolitiFact,Rajendra Pachauri,Real Time with Bill Maher,Richard Tol,Rick Santorum,Stephan Lewandowsky,U.S. House Committee on Science, Space, and Technology,UN’s climate panel,United Nations,United Nations Intergovernmental Panel on Climate Change,University of Bristol,University of Queensland,University of Sussex,air' quote,climate change,climate change denial,of Cook,scientific consensus,scientific consensus on climate change,the chairman","Intergovernmental Panel on Climate Change,United Nations","Climate Change,Corrections and Updates,Polls and Public Opinion,Science","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2015/sep/02/rick-santorum/santorum-un-climate-head-debunked-widely-cited-97-/","English"
"http://data.gesis.org/claimskg/claim_review/ea46c8a9-105d-567e-bd4c-edb7d2ee02ef","'22 times Barack Obama said he did not have the authority to implement this type of' anti-deportation 'measure. And then the day after he signed this into law, he said, quote, ‘I just changed the law.’'",2015-02-17,2,"MIXTURE","Greg Abbott","Greg Abbott says 22 times Barack Obama said he couldn't shield immigrants, then said 'I changed law'","All right?Now,Barack Obama,Breitbart.com,DREAM Act,Eric Schultz,Fox News,Greg Abbott,John Boehner,Michael McCaul,Office of Legal Counsel,PolitiFact,Republican,Sean Hannity,Washington, D.C,What you’re,White House,attorney general of Texas,background check,enforcement discretion,what you're","Barack Obama","Immigration","politifact","http://www.politifact.com","http://www.politifact.com/texas/statements/2015/feb/23/greg-abbott/greg-abbott-says-22-times-barack-obama-said-he-cou/","English"
"http://data.gesis.org/claimskg/claim_review/43c37046-c6c9-5485-8bbc-0996990119fd","'@realDonaldTrump is coming to San Antonio, which is 60% Mexican-AMERICAN.'",2016-06-06,2,"MIXTURE","Joaquin Castro","Joaquin Castro to Trump: San Antonio is 60 percent Mexican-American - Mostly True","American Community Survey,Bexar County,Department of Homeland Security,Donald Trump,Hispanic,Joaquin Castro,Latino,Lawful permanent residents,Office of Immigration Statistics,PolitiFact,Puerto Rican,San Antonio,Social Security,Twitter,U.S. Census Bureau,U.S. Citizenship and Immigration Services,green card,https","San Antonio,realDonaldTrump","Civil Rights,Elections,Immigration","politifact","http://www.politifact.com","http://www.politifact.com/texas/statements/2016/jun/17/joaquin-castro/joaquin-castro-trump-san-antonio-60-percent-mexica/","English"
"http://data.gesis.org/claimskg/claim_review/895c8175-7270-5b4f-be8d-21df995fd7f4","A photograph shows a crowd with their hands raised pledging allegiance to President Obama.","Unknown",1,"FALSE","Unknown","Photo Doesn’t Show Crowd Giving Obama the Nazi Salute","2016 Presidential election,All right, now,Barack Obama,Columbus, Ohio,Donald Trump,John McCain,Nazi Germany,PBS,Republican,Ronald Reagan,capital gains tax,show of hands,the New York Times","","barack obama, nazi, Obama, trump","snopes","http://www.snopes.com","https://www.snopes.com/fact-check/photo-obama-nazi-salute/","English"
"http://data.gesis.org/claimskg/claim_review/1d2da929-5d3c-541e-9119-cdaabd8adc76","'Paul Ryan is one of less than a dozen Republican congressmen to have voted for every bailout to come before Congress.'",2015-10-09,2,"MIXTURE","Erick Erickson","Paul Ryan one of few GOP House members 'to have voted for every bailout,' RedState blogger says","AIG,American Conservative Union,Bank of America,Barack Obama,Chrysler,Citigroup,Conservative Review,Dodd-Frank law,Erick Erickson,Fannie Mae,Fannie May,Federal Home Loan Mortgage Corporation,Federal Housing Finance Agency,Federal National Mortgage Association,Federal Reserve,Freddie Mac,GM bailout,GMAC,General Motors,George W. Bush,Goldman Sachs,Kevin McCarthy,Mark Levin,No Child Left Behind,Paul Ryan,ProPublica,RedState,RedState.com,Republican,TARP,Troubled Asset Relief Program,auto industry bailout,bailout,conservative,conservatorship,fiscal cliff,right-wing nut,subprime mortgage crisis,syndicated","Paul Ryan,Republican","Corporations,Economy,Federal Budget,Financial Regulation,Housing,Transportation","politifact","http://www.politifact.com","http://www.politifact.com/wisconsin/statements/2015/oct/15/erick-erickson/paul-ryan-one-few-gop-house-members-have-voted-eve/","English"
"http://data.gesis.org/claimskg/claim_review/e582caf7-dd31-5f12-a3cd-a58021bf0d34","A pedophilia group put up a sign reading 'Pedophiles are People Too' near a school in Oregon.","Unknown",2,"MIXTURE","Unknown","Was a ‘Pedophiles Are People Too’ Notice Posted Near an Oregon School?","4Chan,Cameron Whitten,Clarke Institute of Psychiatry,FEAR-MONGER,Hebephile,Homosexual,James Woods,KATU,Kurt Freund,LGBTQ,NAMBLA,North American Man/Boy Love association,Pedophile,Pedosexual,Q Center,This is NOT ok,Tumblr,University of Colorado Health Sciences Center,West Linn,abuse children,ages of consent,children.A,euphemism,homophobia,homosexuality,initialism,internet forum,lesbian,love” movement,pedophile,pedophilia,phone pole,sexual arousal,the internet,the sign,transphobia,twitter","pedophilia","4chan, james woods, lgbtq, pedophilia","snopes","http://www.snopes.com","https://www.snopes.com/fact-check/pedophile-poster-oregon/","English"
"http://data.gesis.org/claimskg/claim_review/73d908c2-3abd-57bb-b762-0b2f0fac50d3","'They're paying a less rate of tax -- these richest people in America -- than they have in the last 80 years.'",2012-02-13,2,"MIXTURE","Steve Rothman","Congressman Steve Rothman claims the wealthiest Americans pay a lower tax rate “than they have in the last 80 years”","As U.S,Bergen County,Congressional Budget Office,Internal Revenue Service,NJ.com,PolitiFact,Politifact,Steve Rothman,World War II,YouTube,but not,income tax","","Taxes,Wealth","politifact","http://www.politifact.com","http://www.politifact.com/new-jersey/statements/2012/mar/11/steve-rothman/congressman-steve-rothman-claims-wealthiest-americ/","English"
"http://data.gesis.org/claimskg/claim_review/249ec8bc-3b90-5b9d-a88f-e2d75bb8f18c","Someone once wrote a check on the side of a cow, and the bovine check was accepted and cashed by the bank.","Unknown",1,"FALSE","Unknown","Cash Cow","A.P. Herbert,Chase Manhattan Bank,Memphis Press-Scimitar,Misleading Cases,Negotiable Cow,Okay, now,Sherlock Holmes,Uncommon Law,Wansell,member of Parliament","","ASP Article, Bank On It, music","snopes","http://www.snopes.com","https://www.snopes.com/fact-check/cow-check/","English"
"http://data.gesis.org/claimskg/claim_review/28a32c99-065d-599e-ab1b-f1f413da4249","'Barack (Obama) has one of his biggest supporters in terms of funding, the Exelon Corporation, which has spent millions of dollars trying to make Yucca Mountain the waste depository.'",2008-01-15,2,"MIXTURE","Hillary Clinton","Exelon staff supports Obama","Center for Responsive Politics,Exelon,Exelon Corp,Goldman Sachs,Harry Reid,Hillary Clinton,John Rowe,Yucca Mountain,political action committee","Exelon,Exelon Corporation,Yucca Mountain","Ethics","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/jan/18/hillary-clinton/exelon-staff-supports-obama/","English"
"http://data.gesis.org/claimskg/claim_review/63c207a4-622a-54a7-9f64-ec0b64289cbf","Says Benito Mussolini 'initiated a campaign to 'drenare la palude' ('drain the swamp') by firing more than 35,000 civil servants.'",2018-04-10,2,"MIXTURE","Madeleine Albright","Madeleine Albright compares Mussolini, Trump on use of 'drain the swamp'","Barry Popik,Benito Mussolini,Bill Clinton,Brown University,Creative commons,Donald J. Trump,Donald Trump,Fascism: A Warning,Madeleine Albright,New York University,Newsweek,PolitiFact,Pontine marshes,Pope and Mussolini,Rome,Ronald Reagan,Social Democratic Party,Syracuse University,Victor Berger,Warren, Michigan,White House,Wikimedia Commons,World War II,aphorism,fascism,fascist,https,land reclamation,malaria,political philosophy,realDonaldTrump,s more,social engineering,t.co,the New York Times","Benito Mussolini","History","politifact","http://www.politifact.com","http://www.politifact.com/punditfact/statements/2018/may/09/madeleine-albright/madeleine-albright-right-about-mussolini-and-drain/","English"
